row_id,entity_id,timestamp,split,feature_linear,feature_corr,feature_big_scale,feature_small_scale,sensor_value,category,text_note,target
1043,1082,2026-11-08,test,2.363748,4.41822,28232.609607,0.029883,48.447,C,Entity 1082 in test had activity level 2.364 and category C.,1
1044,1083,2026-11-09,test,0.505769,0.74223,35503.188817,0.002571,51.681,A,Entity 1083 in test had activity level 0.506 and category A.,0
1045,1084,2026-11-10,test,1.90037,3.330093,32201.147354,0.001198,49.41,A,Entity 1084 in test had activity level 1.900 and category A.,1
1046,1085,2026-11-11,test,0.24436,0.347176,5800.710242,0.031181,45.406,A,Entity 1085 in test had activity level 0.244 and category A.,0
1047,1086,2026-11-12,test,1.83018,3.025404,5198.743851,0.024072,,A,Entity 1086 in test had activity level 1.830 and category A.,0
1048,1087,2026-11-13,test,2.614558,5.022929,9566.824695,0.035707,52.474,A,Entity 1087 in test had activity level 2.615 and category A.,1
1049,1088,2026-11-14,test,1.601325,2.798048,36824.996376,0.004964,49.196,A,Entity 1088 in test had activity level 1.601 and category A.,1
1050,1089,2026-11-15,test,2.123951,3.767138,2763.783814,0.039518,49.096,C,Entity 1089 in test had activity level 2.124 and category C.,0
1051,1090,2026-11-16,test,1.458159,2.73989,10271.194667,0.003805,47.735,C,Entity 1090 in test had activity level 1.458 and category C.,1
1052,1091,2026-11-17,test,2.936642,5.400793,9595.391347,0.024493,51.587,A,Entity 1091 in test had activity level 2.937 and category A.,0
1053,1092,2026-11-18,test,1.934516,3.822694,10831.65251,0.001913,,A,Entity 1092 in test had activity level 1.935 and category A.,0
1054,1093,2026-11-19,test,2.636778,5.078765,22954.525725,0.036091,63.523,A,Entity 1093 in test had activity level 2.637 and category A.,0
1055,1094,2026-11-20,test,1.088017,2.452222,83341.961045,0.003002,55.045,A,Entity 1094 in test had activity level 1.088 and category A.,1
1056,1095,2026-11-21,test,0.4305,0.97642,30221.044066,0.005052,46.385,C,Entity 1095 in test had activity level 0.430 and category C.,0
1057,1096,2026-11-22,test,0.693221,1.354012,3555.977721,0.026451,45.922,D,Entity 1096 in test had activity level 0.693 and category D.,1
1058,1097,2026-11-23,test,0.454157,0.8367,19310.537644,0.022341,,C,Entity 1097 in test had activity level 0.454 and category C.,1
1059,1098,2026-11-24,test,1.564408,2.958685,25993.06792,0.03274,,A,Entity 1098 in test had activity level 1.564 and category A.,0
1060,1099,2026-11-25,test,2.556071,5.090833,3487.823164,0.012473,55.182,A,Entity 1099 in test had activity level 2.556 and category A.,1
1061,1100,2026-11-26,test,-0.668428,-0.818263,29142.139474,0.031201,39.141,A,Entity 1100 in test had activity level -0.668 and category A.,0
1062,1101,2026-11-27,test,1.971914,3.67262,8240.15028,0.035048,51.086,B,Entity 1101 in test had activity level 1.972 and category B.,1
1063,1102,2026-11-28,test,0.593897,0.922955,10368.477445,0.003363,56.907,A,Entity 1102 in test had activity level 0.594 and category A.,1
1064,1103,2026-11-29,test,1.182791,2.233183,20317.531708,0.025945,44.992,B,Entity 1103 in test had activity level 1.183 and category B.,0
1065,1104,2026-11-30,test,-0.003844,-0.054702,3254.857537,0.025854,,D,Entity 1104 in test had activity level -0.004 and category D.,0
1066,1105,2026-12-01,test,1.292765,2.549224,15609.384726,0.009059,,B,Entity 1105 in test had activity level 1.293 and category B.,0
1067,1106,2026-12-02,test,1.803271,3.30681,21000.669199,0.013905,57.644,A,Entity 1106 in test had activity level 1.803 and category A.,0
1068,1107,2026-12-03,test,0.735211,1.32023,4387.782588,0.012213,,C,Entity 1107 in test had activity level 0.735 and category C.,1
1069,1108,2026-12-04,test,1.669556,3.100554,40174.68358,0.013362,50.083,A,Entity 1108 in test had activity level 1.670 and category A.,0
1070,1109,2026-12-05,test,1.936291,3.196097,2976.384064,0.023326,50.455,A,Entity 1109 in test had activity level 1.936 and category A.,0
1071,1110,2026-12-06,test,3.190823,6.037408,7133.546996,0.005863,53.504,A,Entity 1110 in test had activity level 3.191 and category A.,1
1072,1111,2026-12-07,test,0.051627,0.267447,12340.484752,0.01946,49.326,A,Entity 1111 in test had activity level 0.052 and category A.,0
1073,1112,2026-12-08,test,1.517842,2.455178,38932.761527,0.00451,45.757,B,Entity 1112 in test had activity level 1.518 and category B.,0
1074,1113,2026-12-09,test,1.578189,2.933002,8140.617517,0.019913,48.735,A,Entity 1113 in test had activity level 1.578 and category A.,0
1075,1114,2026-12-10,test,2.103055,4.509601,2441.815301,0.035086,41.952,B,Entity 1114 in test had activity level 2.103 and category B.,0
1076,1115,2026-12-11,test,2.02949,3.824176,58149.248199,0.03552,38.2,A,Entity 1115 in test had activity level 2.029 and category A.,1
1077,1116,2026-12-12,test,0.244751,0.439643,5761.119191,0.018201,42.573,D,Entity 1116 in test had activity level 0.245 and category D.,0
1078,1117,2026-12-13,test,3.893309,7.300121,4629.048488,0.006009,51.164,D,Entity 1117 in test had activity level 3.893 and category D.,1
1079,1118,2026-12-14,test,1.257285,2.35173,28536.671362,0.023723,49.455,A,Entity 1118 in test had activity level 1.257 and category A.,1
1080,1119,2026-12-15,test,1.854085,3.520922,32813.870467,0.011331,,C,Entity 1119 in test had activity level 1.854 and category C.,1
1081,1120,2026-12-16,test,0.749005,2.14664,20048.189843,0.003229,52.736,A,Entity 1120 in test had activity level 0.749 and category A.,0
1082,1121,2026-12-17,test,2.718872,4.658114,43953.267858,0.003926,51.366,A,Entity 1121 in test had activity level 2.719 and category A.,1
1083,1122,2026-12-18,test,0.593226,1.386724,9884.138934,0.005428,43.919,B,Entity 1122 in test had activity level 0.593 and category B.,0
1084,1123,2026-12-19,test,1.895618,3.396823,9840.634898,0.035037,53.438,A,Entity 1123 in test had activity level 1.896 and category A.,0
1085,1124,2026-12-20,test,0.925168,1.517311,5072.074272,0.01641,49.654,A,Entity 1124 in test had activity level 0.925 and category A.,0
1086,1125,2026-12-21,test,0.910331,1.589744,7391.06691,0.009706,51.475,A,Entity 1125 in test had activity level 0.910 and category A.,0
1087,1126,2026-12-22,test,1.235144,2.127192,11854.921846,0.032299,48.74,C,Entity 1126 in test had activity level 1.235 and category C.,0
1088,1127,2026-12-23,test,1.31793,2.387465,6258.782031,0.003896,,A,Entity 1127 in test had activity level 1.318 and category A.,0
1089,1128,2026-12-24,test,0.412625,0.463139,24595.443083,0.005766,47.152,B,Entity 1128 in test had activity level 0.413 and category B.,0
1090,1129,2026-12-25,test,2.753998,5.172918,29416.143597,0.039566,,A,Entity 1129 in test had activity level 2.754 and category A.,1
1091,1130,2026-12-26,test,0.776096,1.406763,22578.215412,0.01895,48.912,C,Entity 1130 in test had activity level 0.776 and category C.,0
1092,1131,2026-12-27,test,1.38335,3.033559,10604.565016,0.033669,51.836,A,Entity 1131 in test had activity level 1.383 and category A.,0
1093,1132,2026-12-28,test,-0.160319,-0.175599,27062.001692,0.026299,52.177,A,Entity 1132 in test had activity level -0.160 and category A.,0
1094,1133,2026-12-29,test,0.854788,1.348606,1441.65232,0.019719,,B,Entity 1133 in test had activity level 0.855 and category B.,0
1095,1134,2026-12-30,test,0.977271,1.880655,3743.531887,0.000441,49.281,A,Entity 1134 in test had activity level 0.977 and category A.,1
1096,1135,2026-12-31,test,0.29206,1.025823,3151.130917,0.018716,43.675,B,Entity 1135 in test had activity level 0.292 and category B.,0
1097,1136,2027-01-01,test,0.227611,0.428356,9894.722841,0.002511,41.327,B,Entity 1136 in test had activity level 0.228 and category B.,0
1098,1137,2027-01-02,test,0.261882,0.538186,5906.082565,0.030504,37.858,A,Entity 1137 in test had activity level 0.262 and category A.,0
1099,1138,2027-01-03,test,-0.315973,-0.543374,1696.206457,0.031016,,A,Entity 1138 in test had activity level -0.316 and category A.,0
1100,1139,2027-01-04,test,3.538409,6.55747,6540.358675,0.001797,,C,Entity 1139 in test had activity level 3.538 and category C.,0
51,1050,2024-02-20,train,1.383535,2.410233,5040.443725,0.00989,49.426,B,Entity 1050 in train had activity level 1.384 and category B.,0
52,1051,2024-02-21,train,-0.196694,-0.21421,15896.748089,0.010869,42.071,A,Entity 1051 in train had activity level -0.197 and category A.,0
53,1052,2024-02-22,train,-0.10346,-0.273749,3805.641302,0.016631,47.798,A,Entity 1052 in train had activity level -0.103 and category A.,0
54,1053,2024-02-23,train,-0.78292,-1.25466,2851.516109,0.015215,38.314,A,Entity 1053 in train had activity level -0.783 and category A.,0
55,1054,2024-02-24,train,-1.52144,-2.712925,2942.611409,0.008822,38.991,A,Entity 1054 in train had activity level -1.521 and category A.,0
